arrival,triage_wait,bed_wait,lab_time,total_time
3.5074678621782613,8.950614877805842,0.0,0.0,19.178153841967593
2.5086694135123544,8.023009311136663,0.0,6.477420133873444,37.10499919266961
7.027741918801155,19.79538934771549,0.0,12.483474270911522,54.243848924502295
3.8553410333421465,13.89251444931769,0.0,37.38942764798692,72.01582466899148
7.110162921023439,29.20153316358698,0.0,7.552951438849746,76.31395422015993
9.95504328079976,40.80271653194231,0.0,22.542437145979243,73.85898470848294
11.003445088863185,50.55620082919346,0.0,0.0,74.76781679003624
10.631792677401432,43.71306085677239,0.0,13.529552897900587,86.32187736168252
1.8636839890324908,0.0,0.0,12.832465550657943,95.97995761709218
8.147412098358215,41.250210324052425,0.0,0.0,90.40514162227933
17.49108703565219,53.74789183197349,4.396470179216919,0.0,110.20145570937633
14.032777635829621,52.41171001901796,0.0,37.39743647628595,120.31832887954029
17.032347766780703,53.76482127367085,13.772197187841059,13.83167567977884,131.15043442836804
25.888275407110974,63.682132006459916,52.2380289315268,0.0,125.67698954675564
20.930000878827446,61.71087987067578,21.6980614598575,0.0,132.6079679663119
15.77467580778831,51.78619291948239,3.577140684454619,61.292317953251484,151.42734996065963
7.536045839660326,37.656191583290834,0.0,2.3518736638187363,162.01785359260634
19.646166157383572,62.2638746618573,15.911672971134323,10.369902868313545,160.27763614319664
7.408469163851244,30.849429078294946,0.0,0.0,179.40060423916356
21.935688225809336,64.84615114141724,40.70410680540925,39.81705868776052,166.06415265709992
21.49493741505606,62.716708940282885,33.358268662263825,0.0,169.01213805469413
24.498930802083166,62.4895051375361,44.62490413702355,6.0349640257288115,169.5358741065549
27.70132260889753,80.68059088321972,51.23484240591789,7.6266277147838935,173.96011001452445
26.73957901963547,66.85519361868323,45.318627819930825,0.0,177.08821194907225
19.237906677273926,62.13688502240858,11.453219201620357,0.0,187.76193904660437
30.650400423835485,109.75544921109721,41.123013047410865,0.0,199.21226822716304
27.14643536819378,79.931674008234,45.1560553530221,44.82872684062724,219.34372409585544
29.040185317724912,91.22081793453819,34.72769706136006,0.0,217.67536953429297
29.038732472112034,81.04827147756417,51.833080764380455,9.795579772796941,227.24700676473412
14.017715246024636,48.881262013323884,0.0,0.0,245.86098523992115
25.967292477984227,66.48690969662154,57.9704923155479,81.94906268025827,235.90557250285426
35.773584331528824,115.85508663183622,43.22071346188193,13.387350820585937,233.89950572590328
33.36482730238078,114.354034315847,38.87840450638515,10.445961396414987,246.7542241514663
40.607356553731194,125.05578122168887,42.34410611517288,8.027022175203456,247.53871707531934
47.41228336360972,151.674333067332,82.80156005609388,0.0,254.97966551800556
49.20861394985092,163.98415784351863,94.7011188314261,0.0,262.10328590517804
45.47220063641638,148.68130895176054,74.44819093117218,0.0,267.36716716954703
36.26613708119655,124.34094042562924,40.15206188727072,77.62398253351472,303.2307104331567
44.13113859512768,140.44553668067104,53.65251559372237,7.123728947753591,302.4894378669791
37.81975680294434,126.79343216213175,41.33670794845824,12.239433484629103,321.0402531437916
41.49775029383244,125.45516247546809,57.13791601938681,77.01605250012409,323.6643758353422
40.92501734979246,125.9865687973398,47.84825981468842,0.0,331.17748735613515
43.867919391311915,132.46231957703725,62.13887957621915,52.171692113590666,367.1637826690146
52.41824706305373,180.952452051227,133.30196563528492,0.0,360.24615826411787
50.494743420839896,179.08433491346892,83.05518657228384,4.721713755218957,365.2586723947056
24.902357429211648,62.20451070809416,50.41595165949538,60.964662967746335,401.2244316677093
52.481803711815864,182.1175750297036,131.0366556171076,0.0,384.5771905275081
47.52677540487259,161.3424000029991,89.19917708824573,0.0,391.7288425693045
50.818756621799274,178.9654246118803,105.95662890191295,25.317260275527644,390.2519194692739
44.57787263742102,149.0937496288468,65.72519089776887,8.090974396709044,404.5837778503612
59.26959231820997,210.24470442140796,141.5563946927818,0.0,392.645232490467
52.34554628937589,179.27467303473765,121.86863822613165,40.18561495636038,413.96685776390547
49.58245217137408,177.41664439294746,81.73282152072017,0.0,420.1925876699142
62.4063112045174,211.5124849786348,160.80618136493604,0.0,415.55192062196477
