arrival,triage_wait,bed_wait,lab_time,total_time
0.37535868694711,12.695202035532114,0.0,0.0,29.603612588308025
9.043365030742176,49.88151770875804,0.0,0.0,66.43787052836323
5.988883774288519,38.411676651454094,0.0,0.0,73.97821037671946
11.151366647770924,52.69847809447293,0.0,27.199034854448215,98.88665634777482
6.665976282921191,42.916032051893836,0.0,12.497757801558478,108.48631640479643
0.022567513559196877,0.0,0.0,0.0,123.98570971109403
14.16264157466728,62.999310177621794,0.0,0.0,124.08575072700631
15.23147144169441,81.67191596512366,36.89230678602733,0.0,130.67926320059945
2.5515504975231598,14.899050582928094,0.0,37.79210333831699,195.78457293309404
14.489974054577385,77.30161739687411,9.498780895400955,8.351515991123591,195.03834316752304
7.69865059430325,46.90677707394844,0.0,0.0,215.36657003378886
15.048636821385374,78.10711716937281,27.104889817835158,0.0,211.37716043199836
13.735459964920196,52.29138897826985,0.0,0.0,215.3075973075359
14.315720223813415,71.6521288998257,0.0,65.52258641593386,219.03407001030916
23.794338903266855,86.53961983981489,85.89665905414132,11.020907234856878,242.4147062282874
26.999779119634024,90.89399104504997,106.83607673217679,3.0994734527763512,253.44274954647267
3.5381958333129973,26.79910515406903,0.0,52.01684023280785,286.9614512133548
28.022162010635455,91.56755851057149,106.23361415453815,3.0877183753609074,265.56520341139327
36.858906134239625,103.80312189675675,156.22118114795816,0.0,266.1413754021788
16.151457308440822,85.20462820720543,42.92618532721325,0.0,312.3618039560152
19.74416903579401,83.2403802792866,57.55150537002848,36.98919537444749,315.0456404257189
31.997695144809494,98.3451248678674,142.9507211351977,50.4568300841666,305.2556044737317
24.266367267463714,91.01377490937179,105.1714504634081,53.31770753575381,315.13416920093897
40.72217292748293,124.150551437072,170.98522929328144,0.0,304.43154403362195
33.10731545750691,105.98982557837996,146.96252633009576,0.0,323.26526884723074
44.77027656251554,122.40281001168941,189.1778363438197,0.0,335.4447310895381
39.49796271099068,102.95431463969935,182.3198536619454,0.0,344.0386196581344
32.70229931303199,101.69003476510062,146.985687896762,39.58899853636507,355.200663063846
46.35502438800064,123.09422996490066,205.11752007519289,0.0,350.16592709187887
31.383493577410775,98.61016291865639,124.84531788402049,0.0,381.8411162830252
31.276298941985218,91.53314417593272,108.48915031779279,76.59348104794964,382.5704817245056
43.70974302584151,122.60649346483467,181.14087726630794,29.021312272123055,373.2145316231595
33.17610009403893,106.6578431102399,149.570927156039,92.24208213317075,393.8557915006447
40.69481613878981,105.4985914637208,165.2290143899449,34.0359262121508,407.1878907398518
49.197368119969056,126.05192316389649,219.80664228771988,36.91215836294373,404.6390648919757
19.92631173820697,83.06620298406474,57.49324507510697,16.621402785034718,450.5315240587725
53.703369571239534,149.795079122037,209.57528565727705,6.6764140865223,423.4308803122622
54.44536423197446,172.59519690733248,223.92302797830249,0.35251844236586294,423.04140409389316
53.45795461886615,141.40053704063092,209.72616116715943,0.0,427.9684624687631
50.32768564331172,126.3866235488479,226.88860083266871,59.791724830308624,436.49593078168056
46.12400825052961,122.72803286500732,200.08317327434784,0.0,444.5796757559658
46.916885529044876,128.1806020478159,208.28729108525954,0.0,445.02822906943777
58.3060529089094,184.69365848148246,242.9463802920051,0.0,439.51995339896257
40.85076318492013,125.27192102121822,178.8374804704287,54.07631527813459,461.10825897185606
53.280618692243266,125.82809886448301,212.77378496175248,0.0,462.0998928950156
45.84633749655463,121.3484104643633,191.22936006750663,10.493668623649683,474.9256949526866
58.69747062578024,205.53351025245468,217.02875756604436,15.680835906683114,464.15975575561396
54.83554348009944,173.91471288274303,225.8536782248164,0.0,479.31191073031005
61.61134140384815,235.50942036095466,200.9024488652375,12.626216808676759,472.9879714617809
57.30486037937841,183.2508736316803,239.6701242924381,42.918916600380214,482.10340795162654
68.47551942382724,250.3472150243004,209.63846944739174,2.3491448833918867,473.8130734706838
57.008652943657516,176.20241969704125,219.4500249161244,0.0,489.69797570049303
60.77158374204017,220.02566499978744,210.05562870990826,2.9421612505467465,491.9803110016209
73.48789981007683,265.6915298119343,205.63732029581342,0.0,480.2580944682704
58.33023599611025,190.66849831036728,232.25837085238982,0.0,500.7798349230151
65.97317465853644,249.73970702943126,203.15036160882465,0.0,494.59636108251664
79.20488142853284,270.9850925930582,205.98754782227638,0.0,487.42708680960516
80.5998138814666,288.1809074209947,203.7049081811196,0.0,508.7829194279949
73.70858503260929,270.4638281646916,207.23754952940453,0.0,516.6618935176995
77.98688256785255,268.5265733226402,210.379561719462,0.0,522.6600386777195
68.82991388287344,255.6790708801443,215.40630078148695,62.27140030562248,536.1924116783272
84.99517504661273,309.8277052610879,229.31952470856464,0.0,544.681826967715
84.47090490682103,294.7466206535096,207.69910543154708,0.0,546.6284601858914
70.89449577341608,254.24171702982804,207.52719902213943,65.64220666179938,560.55016282884
70.81842689409253,253.71472033553965,217.61471245233406,13.640915573695793,574.2671472818594
84.82314295186434,302.72271034248644,212.70675276354245,7.0028105944593335,567.2652418185469
63.52429559854648,245.8516193618076,199.66762989929117,80.61101469505115,590.1028406553531
87.37723019119316,321.220164963021,225.2042005680965,0.0,568.229619227481
85.00719334419028,310.4668590634251,227.54274183801743,4.744422363281046,571.8256137895021
86.9626036776631,315.1716564986472,222.5019699384983,0.0,584.4661708382378
88.76687182450821,332.0431702714803,229.54203526453614,0.0,593.4796706766293
80.17939005830172,279.6355140598787,197.85124693567673,95.59686278633399,622.9471057992754
102.06007516066053,348.71030741858084,238.14318608542254,0.0,616.0487265914633
