arrival,triage_wait,bed_wait,lab_time,total_time
9.49838513634357,7.953493603628603,0.0,0.0,15.857103196782889
9.58643051984083,11.144428989946347,2.526440202242423,0.0,32.38586299978951
3.0052607549574932,0.0,0.0,26.367440465776344,47.51764069472122
8.091066331685228,6.83799942264354,0.0,33.53676296524796,94.90460524705193
10.947710054870779,10.681310726789167,62.450408941552574,0.0,94.07469105583887
8.190184078164615,7.196768013115111,0.0,15.84211720247265,98.72896365713575
17.367646760237818,12.088352692478718,74.72961967741455,0.0,99.11385195534967
15.528943857705386,12.421111211780094,61.60502580801676,0.0,103.21091574591738
6.2752406870525395,0.08244413617740598,3.3763237271490283,41.93275269810508,126.05797602209059
5.92549782473806,0.0,0.0,48.41834812328082,133.4481767772271
15.134969855039895,10.751789627920342,83.8230492933014,13.323179274044662,132.83186280095939
17.088176294972417,12.26212437569518,61.62103108011118,13.140705467039822,132.3401627763328
21.609768149436313,20.394438040738386,89.06597000420766,25.98237937395271,149.69786187669325
22.095618444636088,25.12604515542163,123.13326081364079,2.7073114105336913,165.3462471423319
13.595487776712929,11.92612996634513,43.57214913052896,10.827422918708379,177.7268674614752
23.77133722931859,33.59033427652036,127.0995170760277,0.0,168.0337352048784
19.665109590418396,10.627671842876708,90.39268116014594,5.394390897563795,172.21368757724247
13.111869245975539,8.867295360001892,16.450675776572282,52.0733969913868,179.62577169477652
24.201128931115832,33.43390816929077,130.1028442913009,0.0,168.8080182116302
20.18646797330817,12.471981448977928,84.2746990666621,29.110739222457624,198.90522763469158
22.39303088750861,27.878531901710694,90.94832987991528,0.0,199.90192225778515
25.868256962405688,32.27373753655506,131.7324216219108,19.20334566812258,200.3919141308422
29.089561142675954,31.72488822890616,144.59616507353968,0.0,213.98412758544166
28.688390903880915,31.384259908405305,173.40957570657315,0.0,221.28628241175664
20.753117584931,13.712042952029659,92.63944719177991,0.0,237.93179828621854
27.28584133955913,32.592270754682104,132.19469777116393,2.1176325208286357,250.74450986092344
31.383506473351225,38.28060654819323,185.38614943177066,0.0,256.4664154363671
29.296731026802952,33.16392932478269,157.1791947473654,0.0,263.45542999153645
32.44297871583806,40.855787723540836,201.91243743042378,0.0,263.95239827411905
32.08792908883702,38.07207899589307,212.3506675449834,46.84227464975049,307.3570000832266
36.17618352273792,42.745485518571805,216.61895829635426,0.0,330.3828643507633
22.96939130783045,31.407529464431136,128.34241177113634,12.391766797344303,351.89559990828394
29.73968541766728,35.3760729802611,179.81466523090745,0.0,376.7408232645565
44.80551269500369,42.101682264029655,323.22054465402755,0.0,368.8540506689503
32.94017403322211,41.06010721600808,217.0511645852045,14.93229626981929,393.88383628021245
33.10221603725161,42.397038327483315,213.83049197702968,0.0,394.69776220471687
43.554192266138635,38.494618085463635,319.57331372319044,0.7312577405858178,389.9417269817091
43.60975921147845,42.74062523025384,323.2701831245528,0.0,418.4736518458939
47.944467693133106,51.837856408190646,334.5342320289839,0.0,415.9632767067627
34.45637245584112,41.09511748126751,280.20866343176897,46.47621926430702,447.1768354194123
47.46719327325686,42.92218696614439,381.1702193082167,0.0,458.4343859395825
56.59844090363949,60.948887695852086,383.47618621236313,2.940930584798025,454.6669652115631
42.813537017437646,36.96288167616522,280.42441406716785,19.08919175321239,474.9932026434831
52.29226973677913,62.25372488986646,347.590823671065,0.0,475.39443946464104
56.95941964699425,61.518084422552974,402.121937801131,6.493929012609215,480.6107911990426
57.12744121054261,61.972394707105046,384.1303774859002,0.0,485.58108308312336
54.955948344084604,61.36097238474626,386.8017432951917,0.0,514.4480064082825
57.45264514906183,68.11212625122735,405.0577857456275,0.0,517.6773497347473
57.30554225146797,66.8885557930363,415.2026395463502,6.128532827337835,520.8576103203359
62.38203085596966,69.35482182175308,439.5964189421268,6.617086118253383,562.320786161089
63.10848258480911,70.50436572562833,492.49180169798547,0.0,565.3829533597323
60.7670858066691,66.73879894064665,437.6671020746444,55.99984121029934,590.3065658609381
59.59838663842993,66.42010944937022,442.0928272705193,0.0,594.4253334516782
62.63277062393521,69.80543017840404,482.7853065492794,28.402401006206446,593.8889166887785
47.88227929162845,48.9952471460398,332.98233740593815,9.993663881553289,630.6110314313945
70.88106817845953,69.86353705393007,530.4912776534159,0.0,609.3494049398438
63.01380921119367,70.02335840209614,461.46096214687043,0.0,624.7943910185874
74.07090631680843,75.49598324307242,544.9132983390683,0.0,636.0959723081867
